date,open,high,low,close,volume,ticker
2024-12-20,202.1,202.53,201.42,201.6,72006215,GOOGL
2024-12-23,201.26,206.0,200.11,200.87,36082064,GOOGL
2024-12-24,201.71,202.21,201.07,201.13,108127229,GOOGL
2024-12-25,194.99,195.73,192.8,192.94,65603405,GOOGL
2024-12-26,193.44,196.42,191.45,194.1,92452850,GOOGL
2024-12-27,193.57,195.92,190.11,191.88,37529948,GOOGL
2024-12-30,193.21,193.97,190.39,191.03,94523134,GOOGL
2024-12-31,190.32,193.27,188.16,190.07,88430610,GOOGL
2025-01-01,194.3,196.98,193.53,195.77,26544004,GOOGL
2025-01-02,194.92,195.95,194.51,194.76,47479401,GOOGL
2025-01-03,194.79,195.7,192.0,193.5,118427729,GOOGL
2025-01-06,196.43,197.11,195.07,195.6,75048626,GOOGL
2025-01-07,192.8,196.71,190.76,194.25,69804583,GOOGL
2025-01-08,196.3,196.61,195.37,196.0,94808038,GOOGL
2025-01-09,192.39,194.4,190.64,191.23,107094359,GOOGL
2025-01-10,187.83,189.54,185.95,187.24,118394916,GOOGL
2025-01-13,182.74,185.72,182.51,183.85,97055223,GOOGL
2025-01-14,184.01,184.7,178.4,182.84,97313271,GOOGL
2025-01-15,182.78,183.15,181.19,182.57,55557721,GOOGL
2025-01-16,180.56,185.52,178.25,182.68,21374700,GOOGL
2025-01-17,181.37,184.15,180.35,180.55,46227981,GOOGL
2025-01-20,181.46,183.92,180.07,181.74,79304243,GOOGL
2025-01-21,181.44,184.0,179.96,182.97,55384680,GOOGL
2025-01-22,178.51,180.26,177.24,180.03,61376502,GOOGL
2025-01-23,187.57,187.69,185.35,185.41,46178790,GOOGL
2025-01-24,179.88,181.33,178.12,180.75,57415496,GOOGL
2025-01-27,179.58,183.07,178.56,181.09,88049566,GOOGL
2025-01-28,179.59,182.07,178.23,179.19,46942894,GOOGL
2025-01-29,182.34,184.81,181.7,182.85,108415301,GOOGL
2025-01-30,182.08,183.91,179.54,180.82,50422491,GOOGL
2025-01-31,189.47,191.5,184.33,184.55,40945992,GOOGL
2025-02-03,187.48,188.72,185.11,187.34,101785902,GOOGL
2025-02-04,183.59,183.79,183.35,183.74,64523790,GOOGL
2025-02-05,177.6,178.58,176.86,177.08,48663509,GOOGL
2025-02-06,179.66,182.09,176.82,180.01,66185466,GOOGL
2025-02-07,179.75,181.02,177.47,178.24,61014942,GOOGL
2025-02-10,181.27,181.34,179.7,180.97,44047972,GOOGL
2025-02-11,176.98,177.63,174.76,176.72,109106149,GOOGL
2025-02-12,178.53,181.19,177.7,178.0,27967554,GOOGL
2025-02-13,178.32,178.99,176.91,178.31,115055281,GOOGL
2025-02-14,176.8,176.99,175.89,176.34,28728791,GOOGL
2025-02-17,174.23,176.29,173.67,175.12,119429210,GOOGL
2025-02-18,169.37,171.91,169.1,171.07,54420901,GOOGL
2025-02-19,167.47,168.61,165.19,165.98,50917945,GOOGL
2025-02-20,163.24,163.62,160.93,163.0,54629241,GOOGL
2025-02-21,160.03,163.25,159.53,163.03,100520483,GOOGL
2025-02-24,167.77,168.43,166.06,166.12,110890150,GOOGL
2025-02-25,167.09,168.29,166.64,166.98,118239948,GOOGL
2025-02-26,161.67,163.17,161.37,162.21,54964962,GOOGL
2025-02-27,167.88,168.72,165.61,165.8,110512786,GOOGL
2025-02-28,166.79,169.1,165.01,166.29,34011177,GOOGL
2025-03-03,169.71,171.31,167.19,168.88,94814534,GOOGL
2025-03-04,166.69,169.09,166.38,167.06,82362756,GOOGL
2025-03-05,169.11,169.62,167.28,168.47,47629428,GOOGL
2025-03-06,167.41,168.07,166.61,167.75,97508611,GOOGL
2025-03-07,164.72,166.83,163.63,164.81,30802816,GOOGL
2025-03-10,164.71,166.76,164.22,166.11,118529488,GOOGL
2025-03-11,163.03,165.57,161.36,165.15,77092604,GOOGL
2025-03-12,166.36,166.49,163.42,165.86,91236744,GOOGL
2025-03-13,163.52,167.22,162.81,166.37,52544376,GOOGL
2025-03-14,174.02,174.61,170.9,172.64,73076391,GOOGL
2025-03-17,172.25,173.97,170.15,171.63,71390606,GOOGL
2025-03-18,173.36,173.8,169.28,169.9,118807764,GOOGL
2025-03-19,169.12,169.28,165.96,167.1,116466816,GOOGL
2025-03-20,161.35,162.19,158.99,160.43,96585049,GOOGL
2025-03-21,164.12,167.43,163.0,166.26,84967619,GOOGL
2025-03-24,166.38,167.71,164.1,166.82,62715694,GOOGL
2025-03-25,168.69,169.34,167.0,167.2,35910354,GOOGL
2025-03-26,174.37,174.89,171.63,172.28,34279041,GOOGL
2025-03-27,166.61,169.95,166.44,168.81,84770647,GOOGL
2025-03-28,166.95,169.21,164.83,168.52,39411110,GOOGL
2025-03-31,173.78,173.94,169.67,171.86,99411441,GOOGL
2025-04-01,177.06,179.22,176.55,176.85,85760903,GOOGL
2025-04-02,175.23,176.48,173.87,174.98,39121868,GOOGL
2025-04-03,176.62,176.63,176.16,176.38,92000956,GOOGL
2025-04-04,180.12,181.56,177.67,180.11,92712178,GOOGL
2025-04-07,180.2,182.76,179.53,180.57,68705576,GOOGL
2025-04-08,180.54,181.21,179.41,180.6,97765090,GOOGL
2025-04-09,180.95,183.75,179.23,182.75,93369250,GOOGL
2025-04-10,179.61,180.96,179.0,180.8,65935053,GOOGL
2025-04-11,187.93,188.21,185.54,186.27,84418018,GOOGL
2025-04-14,185.2,185.21,182.02,184.68,30702884,GOOGL
2025-04-15,183.78,186.22,183.5,185.05,97050930,GOOGL
2025-04-16,184.7,186.78,184.19,185.82,93845173,GOOGL
2025-04-17,189.33,189.34,186.74,187.16,89085956,GOOGL
2025-04-18,190.15,190.41,188.29,189.32,53310985,GOOGL
2025-04-21,182.07,183.05,181.37,181.79,53548862,GOOGL
2025-04-22,184.45,190.5,183.09,186.13,70464558,GOOGL
2025-04-23,191.93,195.13,191.26,191.78,38202255,GOOGL
2025-04-24,183.98,186.92,182.16,184.92,53811735,GOOGL
2025-04-25,182.85,182.9,182.47,182.47,104704044,GOOGL
2025-04-28,185.16,185.26,184.45,184.51,78190267,GOOGL
2025-04-29,183.38,186.22,180.86,182.26,96594236,GOOGL
2025-04-30,192.4,192.8,189.35,190.69,112654752,GOOGL
2025-05-01,189.25,191.56,185.64,190.79,48152964,GOOGL
2025-05-02,201.14,201.15,198.87,200.05,31008930,GOOGL
2025-05-05,208.94,209.41,208.86,208.87,67110136,GOOGL
2025-05-06,206.6,210.56,206.43,207.48,87271279,GOOGL
2025-05-07,208.85,213.62,207.08,210.82,58977337,GOOGL
2025-05-08,214.44,217.03,212.63,216.31,71038825,GOOGL
2025-05-09,225.79,226.45,220.56,222.15,74601453,GOOGL
2025-05-12,219.42,220.94,217.71,218.67,33039913,GOOGL
2025-05-13,218.27,220.7,214.01,216.94,25554349,GOOGL
2025-05-14,223.34,224.1,222.53,223.18,48789671,GOOGL
2025-05-15,222.33,223.86,221.29,222.94,28601984,GOOGL
2025-05-16,222.81,224.36,222.34,223.72,112789008,GOOGL
2025-05-19,226.21,228.09,225.53,225.58,67909824,GOOGL
2025-05-20,222.45,223.43,219.87,221.79,95166250,GOOGL
2025-05-21,220.07,220.54,217.77,219.78,27204372,GOOGL
2025-05-22,230.47,231.56,225.02,228.74,57790284,GOOGL
2025-05-23,231.89,233.21,229.96,230.81,78031170,GOOGL
2025-05-26,223.4,224.23,222.01,223.67,101263913,GOOGL
2025-05-27,224.0,226.89,221.81,223.74,68054691,GOOGL
2025-05-28,219.28,222.64,216.12,221.99,113808202,GOOGL
2025-05-29,220.24,222.9,219.4,222.66,41959015,GOOGL
2025-05-30,219.56,220.95,215.96,218.43,52681694,GOOGL
2025-06-02,214.34,214.6,208.56,211.96,38285327,GOOGL
2025-06-03,213.09,214.5,211.21,212.82,91659154,GOOGL
2025-06-04,213.27,215.63,211.75,213.73,110846812,GOOGL
2025-06-05,210.07,213.47,206.38,208.57,67951241,GOOGL
2025-06-06,205.62,208.16,205.17,206.39,78256919,GOOGL
2025-06-09,210.84,211.71,209.42,210.03,98242405,GOOGL
2025-06-10,205.06,205.52,202.76,205.05,91329849,GOOGL
2025-06-11,207.03,207.86,202.42,205.63,109745737,GOOGL
2025-06-12,212.31,212.41,209.67,210.09,51528394,GOOGL
2025-06-13,213.46,215.99,212.42,215.77,20067024,GOOGL
2025-06-16,217.82,220.54,215.25,216.35,49896619,GOOGL
2025-06-17,203.82,204.13,202.33,203.91,41814592,GOOGL
2025-06-18,204.91,206.94,203.24,206.64,41745725,GOOGL
2025-06-19,203.65,203.67,200.73,202.19,113806828,GOOGL
2025-06-20,201.53,202.96,198.6,200.3,34634919,GOOGL
2025-06-23,205.96,206.0,203.15,203.74,112411117,GOOGL
2025-06-24,201.29,202.16,196.61,200.18,75917428,GOOGL
2025-06-25,195.28,199.12,193.54,197.04,101576258,GOOGL
2025-06-26,194.74,194.81,192.16,192.18,89434815,GOOGL
2025-06-27,195.84,197.82,194.44,196.25,24602828,GOOGL
2025-06-30,194.04,194.37,192.89,194.0,65644287,GOOGL
2025-07-01,196.36,199.01,193.6,196.12,110172267,GOOGL
2025-07-02,199.37,200.42,196.74,198.88,63058538,GOOGL
2025-07-03,203.11,204.48,200.26,203.14,32574250,GOOGL
2025-07-04,200.21,200.83,200.18,200.54,102763639,GOOGL
2025-07-07,193.75,195.78,192.29,195.65,54457221,GOOGL
2025-07-08,196.09,198.93,195.01,197.85,107043722,GOOGL
2025-07-09,201.19,202.42,199.23,201.41,46759617,GOOGL
2025-07-10,208.87,209.59,202.23,204.39,61458310,GOOGL
2025-07-11,209.09,210.65,203.78,205.34,47979658,GOOGL
2025-07-14,216.0,219.14,214.75,217.65,64234699,GOOGL
2025-07-15,208.31,211.88,207.89,209.48,96456221,GOOGL
2025-07-16,207.84,211.71,205.47,210.14,41732491,GOOGL
2025-07-17,209.5,211.84,207.86,210.36,83956817,GOOGL
2025-07-18,217.69,218.68,213.79,214.57,68398912,GOOGL
2025-07-21,213.41,216.27,210.11,216.18,98369930,GOOGL
2025-07-22,215.25,220.89,214.83,218.49,106243921,GOOGL
2025-07-23,218.9,223.6,218.5,219.0,111839742,GOOGL
2025-07-24,223.3,224.3,221.57,221.86,67914334,GOOGL
2025-07-25,228.07,229.62,224.16,226.42,118533286,GOOGL
2025-07-28,216.73,218.64,216.16,217.88,117386555,GOOGL
2025-07-29,222.19,225.19,218.04,220.62,22780209,GOOGL
2025-07-30,211.53,213.9,210.91,213.5,50444669,GOOGL
2025-07-31,224.42,226.02,222.71,224.86,75851356,GOOGL
2025-08-01,228.31,229.32,224.24,227.17,62145978,GOOGL
2025-08-04,225.47,228.36,225.0,227.28,67850317,GOOGL
2025-08-05,227.29,228.85,225.0,228.11,59385560,GOOGL
2025-08-06,223.44,224.05,222.23,223.44,96375970,GOOGL
2025-08-07,221.08,227.55,220.11,224.74,95269798,GOOGL
2025-08-08,218.74,221.28,216.9,217.48,117976207,GOOGL
2025-08-11,215.51,215.75,212.5,215.08,99209810,GOOGL
2025-08-12,207.3,207.45,202.83,206.24,39126174,GOOGL
2025-08-13,208.05,210.32,205.51,206.85,25749008,GOOGL
2025-08-14,207.25,207.32,203.96,204.14,51978776,GOOGL
2025-08-15,208.35,210.98,207.24,207.74,40125112,GOOGL
2025-08-18,201.37,204.71,201.07,203.14,82492616,GOOGL
2025-08-19,201.89,202.79,200.72,201.45,26318163,GOOGL
2025-08-20,194.87,195.5,191.53,194.69,76889284,GOOGL
2025-08-21,197.44,199.83,196.2,197.93,96340220,GOOGL
2025-08-22,201.93,202.91,196.11,198.39,58198901,GOOGL
2025-08-25,199.68,200.98,195.77,200.85,32146597,GOOGL
2025-08-26,201.12,206.51,199.95,204.85,85862222,GOOGL
2025-08-27,205.62,209.44,203.24,204.59,96953623,GOOGL
2025-08-28,201.89,204.01,200.45,202.67,66307937,GOOGL
2025-08-29,198.75,203.63,198.45,201.96,119875073,GOOGL
2025-09-01,203.77,205.16,199.25,202.23,60302210,GOOGL
2025-09-02,204.8,206.86,204.43,206.29,105821435,GOOGL
2025-09-03,201.74,204.02,199.4,203.04,78783067,GOOGL
2025-09-04,203.85,206.89,203.51,205.62,86994747,GOOGL
2025-09-05,198.98,200.07,198.17,199.32,26938668,GOOGL
2025-09-08,202.42,204.61,201.43,201.75,55124704,GOOGL
2025-09-09,206.4,207.12,202.9,203.76,21850091,GOOGL
2025-09-10,204.26,204.65,203.4,203.94,57879465,GOOGL
2025-09-11,209.68,212.3,205.04,208.44,96097553,GOOGL
2025-09-12,212.67,213.84,208.54,211.39,91834635,GOOGL
2025-09-15,206.11,208.65,204.81,207.5,95818628,GOOGL
2025-09-16,213.77,216.13,209.2,209.62,50697720,GOOGL
2025-09-17,206.17,207.23,203.75,205.34,109008216,GOOGL
2025-09-18,199.76,202.03,198.52,200.8,72509779,GOOGL
2025-09-19,200.05,200.09,195.69,196.25,23960732,GOOGL
2025-09-22,192.4,196.14,191.47,195.5,49325434,GOOGL
2025-09-23,196.41,197.12,194.85,195.23,84408701,GOOGL
2025-09-24,197.84,198.46,195.62,195.99,92155355,GOOGL
2025-09-25,202.04,204.33,201.4,202.45,33910652,GOOGL
2025-09-26,198.12,201.12,198.03,198.43,99633384,GOOGL
2025-09-29,199.59,201.62,199.4,200.96,96764682,GOOGL
2025-09-30,197.31,197.74,195.03,197.74,38728705,GOOGL
2025-10-01,198.02,198.09,194.48,197.86,75066795,GOOGL
2025-10-02,198.75,204.47,197.09,201.11,37434283,GOOGL
2025-10-03,204.16,205.76,202.96,204.76,110972900,GOOGL
2025-10-06,206.51,207.82,202.4,205.52,56870885,GOOGL
2025-10-07,197.35,198.6,196.23,198.51,52858166,GOOGL
2025-10-08,195.01,196.86,194.8,195.33,103462099,GOOGL
2025-10-09,203.73,203.81,202.6,202.94,52270107,GOOGL
2025-10-10,206.71,208.93,204.28,205.7,108525303,GOOGL
2025-10-13,203.78,206.07,201.87,205.03,88805777,GOOGL
2025-10-14,203.46,205.62,200.51,205.03,76990343,GOOGL
2025-10-15,208.32,209.91,204.87,206.2,98168155,GOOGL
2025-10-16,208.81,210.43,207.84,208.39,97136843,GOOGL
2025-10-17,206.9,208.39,205.54,207.55,104046423,GOOGL
2025-10-20,215.27,219.68,214.08,217.7,75015058,GOOGL
2025-10-21,215.22,215.34,213.25,214.58,114204786,GOOGL
2025-10-22,211.57,215.37,210.26,212.72,88177631,GOOGL
2025-10-23,214.51,215.52,212.27,214.93,35932757,GOOGL
2025-10-24,213.15,215.86,212.41,215.82,108346367,GOOGL
2025-10-27,216.73,217.61,212.23,214.03,21443811,GOOGL
2025-10-28,212.29,215.76,210.05,214.46,27878666,GOOGL
2025-10-29,215.18,218.12,213.91,216.32,21035244,GOOGL
2025-10-30,215.01,221.03,214.28,219.98,116786853,GOOGL
2025-10-31,216.22,216.69,213.21,215.49,35590727,GOOGL
2025-11-03,215.03,216.53,214.18,215.96,30375819,GOOGL
2025-11-04,217.72,220.9,217.52,218.29,33193073,GOOGL
2025-11-05,220.5,221.08,215.22,219.15,114730557,GOOGL
2025-11-06,219.96,221.95,219.41,221.32,66601745,GOOGL
2025-11-07,222.67,222.76,222.05,222.36,74790036,GOOGL
2025-11-10,222.56,224.86,220.85,224.13,58027630,GOOGL
2025-11-11,221.06,221.88,220.43,221.87,23715664,GOOGL
2025-11-12,227.28,228.01,226.5,227.55,52588727,GOOGL
2025-11-13,236.87,237.38,235.26,235.62,31005642,GOOGL
2025-11-14,232.32,233.71,231.75,232.12,42537082,GOOGL
2025-11-17,234.0,234.05,230.72,232.35,55771367,GOOGL
2025-11-18,235.87,237.78,233.74,234.62,65697190,GOOGL
2025-11-19,241.11,247.02,239.43,244.27,64676391,GOOGL
2025-11-20,243.11,247.52,239.77,247.03,70360453,GOOGL
2025-11-21,248.97,250.26,246.42,246.43,26437642,GOOGL
2025-11-24,240.07,241.33,236.71,238.89,26727791,GOOGL
2025-11-25,241.91,243.89,237.48,238.36,98109503,GOOGL
2025-11-26,237.18,239.6,233.43,236.11,94062695,GOOGL
2025-11-27,232.69,235.4,230.69,234.32,75602971,GOOGL
2025-11-28,243.14,246.13,238.76,241.24,59727910,GOOGL
2025-12-01,243.98,244.54,240.06,241.12,57657042,GOOGL
2025-12-02,240.35,243.39,238.61,242.28,21394358,GOOGL
2025-12-03,246.58,246.95,245.28,246.11,29314376,GOOGL
2025-12-04,252.59,255.02,250.71,252.68,33105702,GOOGL
2025-12-05,252.37,258.73,251.2,253.82,53219203,GOOGL
2025-12-08,260.01,260.04,254.3,257.12,28111231,GOOGL
2025-12-09,258.94,263.84,258.56,260.75,75351120,GOOGL
2025-12-10,258.7,262.05,256.29,259.06,107065964,GOOGL
2025-12-11,263.21,268.36,262.9,264.82,24548753,GOOGL
2025-12-12,265.29,268.43,265.12,267.0,26946121,GOOGL
2025-12-15,267.79,270.25,264.34,267.96,58092869,GOOGL
2025-12-16,262.96,266.45,259.55,265.58,51162879,GOOGL
2025-12-17,258.87,261.75,253.55,255.58,41935413,GOOGL
2025-12-18,255.48,257.41,255.19,255.73,34620684,GOOGL
2025-12-19,259.53,260.33,253.81,256.26,20499543,GOOGL
2025-12-22,251.22,256.41,249.22,255.89,26100637,GOOGL
2025-12-23,255.64,257.18,254.25,255.38,23214395,GOOGL
2025-12-24,246.39,247.08,243.56,245.2,71507054,GOOGL
2025-12-25,259.02,260.71,253.6,254.86,25433525,GOOGL
2025-12-26,254.15,255.71,254.02,254.2,50593781,GOOGL
2025-12-29,249.21,253.38,248.87,252.8,40834784,GOOGL
2025-12-30,253.6,256.29,251.06,253.27,35450731,GOOGL
2025-12-31,251.51,255.44,251.31,255.1,64349168,GOOGL
2026-01-01,262.27,266.22,258.4,260.14,27920644,GOOGL
2026-01-02,259.42,261.21,256.83,261.06,52269819,GOOGL
2024-01-02,151.75,153.41,151.17,151.82,119007072,AMZN
2024-01-03,154.75,155.23,153.1,154.25,77450526,AMZN
2024-01-04,151.63,152.08,151.57,151.81,21788913,AMZN
2024-01-05,151.78,153.35,151.26,151.72,113344580,AMZN
2024-01-08,153.08,154.41,150.93,152.08,37156249,AMZN
2024-01-09,155.44,156.54,154.41,155.08,75973644,AMZN
2024-01-10,156.63,158.91,156.4,156.98,71334983,AMZN
2024-01-11,157.39,159.02,154.86,156.33,47422550,AMZN
2024-01-12,160.28,160.63,160.18,160.48,52253620,AMZN
2024-01-15,162.62,164.21,161.72,161.75,41897553,AMZN
2024-01-16,159.49,161.22,155.64,158.63,74366555,AMZN
2024-01-17,159.58,161.14,158.37,158.83,76088367,AMZN
2024-01-18,161.65,163.75,157.6,159.82,55922693,AMZN
2024-01-19,156.03,159.59,154.37,158.08,52751001,AMZN
2024-01-22,159.23,161.18,158.29,160.53,23110109,AMZN
2024-01-23,159.47,159.76,157.42,159.18,54537353,AMZN
2024-01-24,158.05,158.79,156.02,158.01,72129771,AMZN
2024-01-25,159.05,161.26,158.57,160.87,94906651,AMZN
2024-01-26,159.07,160.56,157.62,159.35,38334644,AMZN
2024-01-29,159.85,160.52,158.5,159.02,44604641,AMZN
2024-01-30,156.56,158.59,155.64,157.95,92501378,AMZN
2024-01-31,156.06,158.0,155.86,157.43,66549008,AMZN
2024-02-01,153.9,154.22,152.65,153.07,102682161,AMZN
2024-02-02,148.33,151.84,148.23,150.0,78342664,AMZN
2024-02-05,155.02,155.45,154.17,154.44,74653955,AMZN
2024-02-06,156.18,158.08,154.8,157.51,44526407,AMZN
2024-02-07,159.36,160.15,158.89,160.0,115354006,AMZN
2024-02-08,157.93,158.4,156.95,157.31,48894459,AMZN
2024-02-09,156.44,160.14,156.11,159.04,101985378,AMZN
2024-02-12,160.43,164.1,159.07,159.91,96383752,AMZN
2024-02-13,155.33,155.56,153.79,154.38,67589814,AMZN
2024-02-14,153.06,153.36,151.84,152.44,105346859,AMZN
2024-02-15,149.18,150.51,147.86,150.48,56228661,AMZN
2024-02-16,143.02,144.79,142.82,144.0,28095703,AMZN
2024-02-19,142.92,144.28,141.56,143.64,116592222,AMZN
2024-02-20,143.86,144.83,142.97,144.42,89714608,AMZN
2024-02-21,144.6,146.96,143.01,143.56,97265705,AMZN
2024-02-22,147.08,149.32,145.67,147.86,57830957,AMZN
2024-02-23,150.27,153.19,150.27,152.13,36486560,AMZN
2024-02-26,151.5,154.76,149.68,153.03,90467736,AMZN
2024-02-27,156.92,158.8,155.96,156.03,63593252,AMZN
2024-02-28,152.08,155.04,151.67,154.05,94714321,AMZN
2024-02-29,157.4,158.43,155.36,156.51,93070085,AMZN
2024-03-01,157.4,158.76,155.18,155.73,111819042,AMZN
2024-03-04,155.88,157.21,155.47,156.64,90758502,AMZN
2024-03-05,156.1,156.73,154.15,154.84,97051321,AMZN
2024-03-06,150.66,152.18,149.19,149.44,77697482,AMZN
2024-03-07,152.93,153.43,150.9,151.74,109063655,AMZN
2024-03-08,153.29,154.56,150.86,151.59,48614265,AMZN
2024-03-11,145.38,147.93,144.82,146.57,93031282,AMZN
2024-03-12,150.73,151.64,148.33,149.02,36299581,AMZN
2024-03-13,147.88,147.96,143.77,145.5,74016269,AMZN
2024-03-14,141.68,142.33,140.21,140.34,70003487,AMZN
2024-03-15,143.26,144.36,141.4,142.03,68499876,AMZN
2024-03-18,137.52,138.84,135.99,138.79,108381511,AMZN
2024-03-19,144.01,144.02,141.19,142.17,78312805,AMZN
2024-03-20,142.33,143.49,141.55,142.86,49596531,AMZN
2024-03-21,142.46,142.87,140.4,141.88,65212881,AMZN
2024-03-22,143.31,143.85,142.01,143.8,114571203,AMZN
2024-03-25,144.69,145.69,143.15,145.07,114913042,AMZN
2024-03-26,146.77,147.49,144.8,146.5,98904271,AMZN
2024-03-27,146.98,147.51,146.56,147.49,89331395,AMZN
2024-03-28,150.36,151.1,148.94,149.55,21526064,AMZN
2024-03-29,146.52,147.33,145.07,146.62,55122239,AMZN
2024-04-01,143.87,143.89,143.46,143.8,22580746,AMZN
2024-04-02,144.26,144.98,141.35,143.48,90308620,AMZN
2024-04-03,142.37,143.68,142.22,142.66,80647232,AMZN
2024-04-04,143.91,144.69,142.52,143.66,52869021,AMZN
2024-04-05,146.92,147.61,144.46,146.23,107776648,AMZN
2024-04-08,142.99,144.73,142.8,143.44,109009485,AMZN
2024-04-09,146.52,147.52,146.34,146.87,48592956,AMZN
2024-04-10,144.91,146.48,143.83,145.62,118368164,AMZN
2024-04-11,147.58,147.97,147.2,147.71,29929772,AMZN
2024-04-12,149.72,151.06,148.32,148.93,83855370,AMZN
2024-04-15,143.06,145.77,142.59,145.12,108040330,AMZN
2024-04-16,144.31,145.92,143.2,144.24,41876429,AMZN
2024-04-17,143.77,145.3,143.03,143.95,66249297,AMZN
2024-04-18,138.83,140.68,138.71,140.62,37941122,AMZN
2024-04-19,144.16,144.79,141.86,143.25,68800414,AMZN
2024-04-22,142.49,142.79,140.2,140.67,104995058,AMZN
2024-04-23,148.29,149.12,145.64,146.01,111300408,AMZN
2024-04-24,148.43,148.53,147.4,148.33,111091191,AMZN
2024-04-25,150.63,150.91,148.41,149.85,105559540,AMZN
2024-04-26,147.57,148.53,146.55,146.76,105499542,AMZN
2024-04-29,147.55,150.13,146.06,148.28,108767401,AMZN
2024-04-30,147.64,149.05,146.46,147.99,95608692,AMZN
2024-05-01,150.25,151.51,149.08,150.23,60436662,AMZN
2024-05-02,152.41,153.49,152.16,153.21,97968823,AMZN
2024-05-03,155.57,156.41,155.1,155.13,93752575,AMZN
2024-05-06,157.91,161.12,157.82,160.82,28053072,AMZN
2024-05-07,158.4,158.78,157.93,158.56,106807344,AMZN
2024-05-08,160.54,160.96,158.35,159.95,82685612,AMZN
2024-05-09,155.97,157.5,154.93,155.99,94504069,AMZN
2024-05-10,156.31,156.67,155.58,155.6,28818954,AMZN
2024-05-13,160.01,160.62,155.62,156.98,82790741,AMZN
2024-05-14,157.57,158.35,156.89,157.46,103783993,AMZN
2024-05-15,156.73,158.51,155.05,156.64,33036977,AMZN
2024-05-16,156.25,156.88,154.3,155.36,109375287,AMZN
2024-05-17,150.95,151.63,149.38,150.01,53620330,AMZN
2024-05-20,152.34,152.52,150.69,151.13,118308770,AMZN
2024-05-21,146.61,150.21,145.31,146.59,68647357,AMZN
2024-05-22,145.32,147.07,144.0,144.94,118337407,AMZN
2024-05-23,148.36,148.69,148.0,148.01,96151666,AMZN
2024-05-24,146.16,146.96,142.32,144.44,79430134,AMZN
2024-05-27,141.89,143.48,141.72,142.01,74126225,AMZN
2024-05-28,141.52,142.02,140.39,141.65,81250722,AMZN
2024-05-29,141.0,141.72,138.37,139.57,48499812,AMZN
2024-05-30,139.86,141.18,138.82,139.98,117176576,AMZN
2024-05-31,140.71,142.62,139.65,141.64,112713065,AMZN
2024-06-03,147.74,147.76,145.45,146.03,79681067,AMZN
2024-06-04,142.25,143.08,141.02,141.78,32034449,AMZN
2024-06-05,146.01,148.28,144.36,147.94,52899765,AMZN
2024-06-06,147.36,148.35,145.07,147.1,50737288,AMZN
2024-06-07,142.87,143.37,141.47,143.28,104073416,AMZN
2024-06-10,141.21,141.62,138.46,140.12,119906690,AMZN
2024-06-11,141.39,141.62,141.2,141.31,27783546,AMZN
2024-06-12,141.61,141.63,138.87,140.1,119726293,AMZN
2024-06-13,143.48,145.03,143.01,143.51,77121777,AMZN
2024-06-14,137.14,138.13,136.68,138.07,73630088,AMZN
2024-06-17,138.72,140.96,138.46,140.19,106716357,AMZN
2024-06-18,132.69,135.16,132.43,134.17,56986464,AMZN
2024-06-19,131.12,133.14,130.14,132.03,78515884,AMZN
2024-06-20,133.23,134.46,132.07,134.15,86025114,AMZN
2024-06-21,137.34,138.31,134.31,136.73,23810404,AMZN
2024-06-24,137.69,137.72,135.18,137.35,105635045,AMZN
2024-06-25,140.69,141.11,139.44,140.85,33148245,AMZN
2024-06-26,140.15,140.22,138.32,139.28,75839244,AMZN
2024-06-27,135.07,137.25,135.02,136.34,68095358,AMZN
2024-06-28,133.2,137.08,132.38,135.44,52424458,AMZN
2024-07-01,140.52,141.86,137.43,139.54,83828579,AMZN
2024-07-02,133.87,135.72,133.65,134.74,97486129,AMZN
2024-07-03,138.58,139.08,137.4,137.87,40020189,AMZN
2024-07-04,136.87,140.06,135.61,139.14,55849946,AMZN
2024-07-05,139.71,142.59,139.34,140.77,22078816,AMZN
2024-07-08,140.9,143.25,139.79,141.54,31479246,AMZN
2024-07-09,141.48,144.46,140.93,143.05,67301783,AMZN
2024-07-10,146.49,147.92,143.71,144.91,64156569,AMZN
2024-07-11,143.54,143.92,142.85,143.5,119706982,AMZN
2024-07-12,144.31,144.89,141.68,143.28,22090323,AMZN
2024-07-15,144.83,145.16,142.9,143.56,23825094,AMZN
2024-07-16,140.32,143.42,139.22,141.37,72958125,AMZN
2024-07-17,144.67,147.2,143.44,144.63,22355109,AMZN
2024-07-18,142.38,143.77,140.49,141.75,107413564,AMZN
2024-07-19,145.5,146.1,143.08,143.68,95697092,AMZN
2024-07-22,150.44,151.58,148.93,149.75,105208747,AMZN
2024-07-23,150.18,151.38,147.82,150.73,88395419,AMZN
2024-07-24,150.39,151.58,148.63,150.38,72898922,AMZN
2024-07-25,144.48,145.39,144.09,144.24,29535691,AMZN
2024-07-26,142.17,142.38,141.82,141.86,75779007,AMZN
2024-07-29,141.25,143.54,140.01,141.72,27675860,AMZN
2024-07-30,143.09,145.7,141.46,143.5,54772095,AMZN
2024-07-31,144.75,145.2,142.61,143.43,77594133,AMZN
2024-08-01,141.14,142.78,140.05,142.01,98401881,AMZN
2024-08-02,141.65,143.15,140.91,143.04,109736816,AMZN
2024-08-05,139.53,139.58,138.94,139.56,56491422,AMZN
2024-08-06,143.17,145.43,142.77,144.16,77578838,AMZN
2024-08-07,144.73,146.34,144.07,144.31,96911079,AMZN
